Date,Close,High,Low,Open,Volume,MA_20,MA_50,MA_100,Trend,Momentum,Returns,Volatility,Signal
2024-11-20,410.6861572265625,412.46536399512735,405.8329222910528,412.05020669970736,19191700,415.4361099243164,417.5803240966797,418.9684896850586,False,-9.597747802734375,-0.0055051563868645514,0.017537118850106066,0
2024-11-21,408.9132995605469,415.7570819396626,406.3580380143849,415.4797664987992,20780200,414.8908096313477,417.31732849121096,418.5260913085938,False,-13.041107177734432,-0.004316818657799537,0.01755037490922595,0
2024-11-22,413.0037841796875,413.3999448341163,407.1207062748017,407.4277330488681,24814600,414.3810089111328,417.0651727294922,418.1098974609375,False,2.802001953125,0.010003305403704532,0.01760962768882639,0
2024-11-25,414.7765808105469,417.0446130867062,410.8743369468268,414.3705063731925,27691100,414.0369476318359,416.8336462402344,417.6444366455078,False,3.823486328125,0.004292446458766808,0.017637914818944465,0
2024-11-26,423.888427734375,424.92838338966095,414.8360349421382,415.5689336176803,23458900,413.8835754394531,416.70903747558594,417.2831185913086,False,10.928863525390625,0.021968084374537122,0.018127819857529075,0
2024-11-27,418.9363098144531,423.1356967701012,417.9756044992003,421.03598817971914,18332400,413.4539321899414,416.57118347167966,416.93838470458985,False,8.250152587890625,-0.011682597579722231,0.01830259004081392,0
2024-11-29,419.4018249511719,420.808229889217,413.7960631011275,416.06412568619913,16271900,414.3414306640625,416.28686157226565,416.5321011352539,False,10.488525390625,0.0011111835518027302,0.011737030783057585,0
2024-12-02,426.8497619628906,428.8503926364112,417.27242003383,417.5299380247713,20207200,415.4026504516602,416.21910766601565,416.31425689697267,False,13.845977783203125,0.017758475449137334,0.012132423227558089,0
2024-12-03,427.0676879882813,428.3255063010946,423.64082448545395,425.7207055754366,18302000,416.5691635131836,416.1905047607422,416.1099383544922,True,12.291107177734432,0.0005105450320237459,0.012023841376613153,1
2024-12-04,433.2280578613281,435.4564952904926,428.483953715763,428.8801143248133,26009400,417.89542999267576,416.37090576171875,415.9631784057617,True,9.339630126953125,0.01442480910242927,0.012263988172071439,1
2024-12-05,438.378173828125,440.3986320775989,431.99000513841474,433.72323412188194,21697800,419.0482406616211,416.59618896484375,415.9117269897461,True,19.441864013671875,0.011887771055782759,0.011710920531174961,1
2024-12-06,439.319091796875,441.8248445475462,437.5363238090719,438.06124339003895,18821000,419.98863220214844,416.8561065673828,415.92888427734374,True,19.917266845703125,0.0021463613494565603,0.011485095952513121,1
2024-12-09,441.7456359863281,444.03349609525384,436.2785468030062,438.3584278725163,19144400,421.193180847168,417.22959289550784,416.00138702392576,True,14.8958740234375,0.005523420754441233,0.011303283068251473,1
2024-12-10,439.0813903808594,445.3111194338514,437.3679889585384,440.13125981361975,18469500,422.48839569091797,417.5047216796875,416.0794125366211,True,12.013702392578068,-0.006031175836112235,0.011052397345982913,1
2024-12-11,444.6871948242187,446.0341772846715,439.7945337941877,439.7945337941877,19200200,423.81580657958983,418.08194458007813,416.1559735107422,True,11.459136962890568,0.012767119186027909,0.011085794050156965,1
2024-12-12,445.2516784667969,451.78843398650577,444.8059789125675,444.8059789125675,20834800,425.06419525146487,418.7408337402344,416.21933380126956,True,6.873504638671875,0.0012693948671071986,0.011082955021583579,1
2024-12-13,442.9836120605469,447.1037486529664,441.3098056253416,444.1424127561179,20177800,426.11565551757815,419.366025390625,416.4173861694336,True,3.664520263671875,-0.005093897487506327,0.01122336561250085,1
2024-12-16,447.26226806640625,447.8466102847365,441.0127411892908,442.9836607244317,23598800,427.9686798095703,420.086279296875,416.76182434082034,True,5.516632080078125,0.009658723007736292,0.008745849384445462,1
2024-12-17,450.104736328125,450.9267990627913,445.2616146909001,446.6878170659997,22733500,429.92626190185547,420.9922747802734,417.06690368652346,True,11.023345947265625,0.006355260581240696,0.008735226462037522,1
2024-12-18,433.1983642578125,448.31210217470453,432.83188469873346,446.994861295181,24444500,430.9382019042969,421.45793884277344,417.18851379394533,True,-11.488830566406193,-0.037560973493040106,0.012849076902676407,1
2024-12-19,432.8417663574219,438.93282241461935,432.1385790330434,437.3877749335288,22963700,432.04598236083984,421.86210693359374,417.3441497802734,True,-12.409912109375,-0.0008231746234812487,0.012738218918979716,1
2024-12-20,432.4158935546875,439.48745236080407,424.5222720446017,428.95931906801104,64263700,433.2211120605469,422.2897821044922,417.5406176757813,True,-10.567718505859375,-0.0009838995120972083,0.01266305458459617,1
2024-12-23,431.078857421875,433.4558513948008,428.6820357713906,432.5545685943141,19152500,434.12486572265624,422.68122802734376,417.73594970703124,True,-16.18341064453125,-0.003092014314787006,0.012613538624937429,1
2024-12-24,435.1197204589844,435.3871522905164,430.02899474815183,430.484577930417,7164500,435.14202270507815,423.0977435302734,418.05674041748046,True,-14.985015869140625,0.00937383721687568,0.012708294273591427,1
2024-12-26,433.9114379882813,436.71433412405435,432.4456406431818,434.8721433787049,8194200,435.64317321777344,423.4980010986328,418.4970690917969,True,0.7130737304688068,-0.002776896596248357,0.011888669872897058,1
2024-12-27,426.404052734375,431.0491089535002,422.2641186475361,430.43505550450976,18117700,436.01656036376954,423.79990478515623,418.8183184814453,True,-6.437713623046875,-0.017301653279093943,0.012270326222463513,1
2024-12-30,420.7586669921875,423.45260132830686,417.8567536350218,421.97689027997586,13158700,436.0844024658203,423.97703857421874,419.0947564697266,True,-11.6572265625,-0.01323952177749177,0.012673747090862018,1
2024-12-31,417.4606018066406,422.6404915665645,416.6286554798762,422.016524265212,13246500,435.6149444580078,424.0597442626953,419.29618194580075,True,-13.618255615234375,-0.007838377303367894,0.012090418849977469,1
2025-01-02,414.5685729980469,421.98681399014663,410.87433837182135,421.4519805555425,16896500,434.98998870849607,424.072353515625,419.4358319091797,True,-20.5511474609375,-0.00692766885324736,0.012154406453664076,1
2025-01-03,419.2928771972656,419.96635323692743,415.519392337396,417.0446121521978,16662900,434.293229675293,424.0068664550781,419.61493041992185,True,-14.618560791015682,0.011395712330661834,0.011964046352553557,1
2025-01-06,423.749755859375,430.1577525838614,421.4024733118246,423.8983123069827,20573600,433.56180877685546,424.0880456542969,419.7675582885742,True,-2.654296875,0.010629511981937512,0.011892679438478104,1
2025-01-07,418.322265625,426.5229140819689,416.7673042676413,424.8887326935554,18139100,432.51196746826173,424.05810485839845,419.8377911376953,True,-2.4364013671875,-0.012808243920678919,0.012111034086831153,1
2025-01-08,420.4913024902344,422.87821031177674,417.5002550030301,419.4018380991605,15054600,431.44925079345705,424.0039349365234,419.88108306884766,True,3.03070068359375,0.005185085861957983,0.012099651490996875,1
2025-01-10,414.93505859375,420.63983782074297,411.042698272716,420.5606177895155,20201100,430.24193420410154,423.8694799804687,419.89411682128906,True,0.366485595703125,-0.013213695178899476,0.012317966693995134,1
2025-01-13,413.1919250488281,414.48936844362913,408.3388895039501,411.2606004893305,17604800,428.667170715332,423.59420104980467,419.8594729614258,True,-6.1009521484375,-0.0042009791865490476,0.011764798632446198,1
2025-01-14,411.6865234375,415.71749643981025,406.78394867710017,413.805999460752,16935900,426.98891296386716,423.27734802246096,419.7774530029297,True,-12.063232421875,-0.0036433471228902725,0.011708940757217654,1
2025-01-15,422.2245178222656,424.04688082339095,414.2615595275802,415.11333355996726,19637800,425.9509582519531,423.68880126953127,419.80733673095705,True,3.902252197265625,0.02559713224706872,0.013422463662648916,1
2025-01-16,420.5110473632813,425.3739962723433,420.3228960250528,424.59158895645874,15300000,424.6133972167969,423.9865148925781,419.90499298095705,True,0.019744873046931843,-0.004058197443914446,0.013125839177828212,1
2025-01-17,424.91845703125,430.31623990051855,424.06671321451194,429.9299628963343,26197500,423.3540832519531,424.4101354980469,420.0344662475586,True,9.9833984375,0.010481079380920688,0.013311658714094747,0
2025-01-21,424.3935546875,426.770548715405,421.52135231106814,426.07727516253885,26085700,422.9138427734375,424.7639520263672,420.1913092041016,True,11.201629638671875,-0.0012353013503280108,0.01049873799344869,0
2025-01-22,441.9239196777344,442.98364251820686,431.82165779523024,433.366705345479,27803800,423.3679504394531,425.2959912109375,420.51999633789063,True,30.237396240234375,0.04130685962736358,0.014129384124277904,0
2025-01-23,442.4290466308594,442.4686717628812,437.2689839581691,437.7641923205226,18389300,423.86860809326174,425.7343469238281,420.88575958251954,True,20.20452880859375,0.001143017905646193,0.014120618214636794,0
2025-01-24,439.8044128417969,442.3695883246394,437.169900939795,440.8938771960258,15549500,424.3048858642578,426.17734191894533,421.2003680419922,True,19.293365478515568,-0.0059323270229415526,0.014180622721234088,0
2025-01-27,430.3954772949219,431.02935848885954,419.4414710475572,419.94659323490635,35647800,424.0686737060547,426.5217095947266,421.38115173339844,True,5.477020263671875,-0.021393454163133874,0.014886733966202057,0
2025-01-28,442.9143371582031,444.0830215490328,427.2459385298944,430.4350813460535,23491700,424.5188186645508,427.017216796875,421.7632342529297,True,18.520782470703125,0.029086875963389547,0.016264899327047718,0
2025-01-29,438.0910034179687,442.5974175154718,436.17950645057016,442.40923592540474,23581400,425.1031661987305,427.37335876464846,422.1024209594727,True,-3.832916259765682,-0.010889992342947297,0.015942022664173466,0
2025-01-30,411.0130004882813,418.8075747745586,409.20055129765046,414.7567742579651,54586300,424.61588287353516,427.15453063964844,422.1758685302734,True,-31.416046142578068,-0.06180908240166061,0.02114977952299219,0
2025-01-31,411.0823364257813,416.6583870568431,410.933779971825,414.964783031506,34161900,424.2969696044922,427.1721417236328,422.31613586425783,True,-28.722076416015568,0.00016869524179918827,0.021088343976387505,0
2025-02-03,406.9820251464844,411.42898625512174,404.7436738342851,407.6555012178145,25679100,423.9176422119141,427.09272033691406,422.37566467285154,True,-23.4134521484375,-0.009974428273780145,0.02114771579554761,0
2025-02-04,408.4181213378906,409.9532853263689,405.81332063447735,408.73506192939664,20532100,423.3739044189453,427.0018914794922,422.36573486328126,True,-34.4962158203125,0.0035286477108893433,0.020983254709136204,0
2025-02-05,409.3293151855469,409.8641184268012,406.4669964929513,408.39832109505767,16316700,422.6528823852539,426.97475463867187,422.2775393676758,True,-28.761688232421818,0.0022310318765272896,0.020819529280034003,0
2025-02-06,411.8350524902344,414.19224891795665,410.0324869601977,410.0324869601977,16309800,422.3285217285156,427.03318969726564,422.1752590942383,True,0.8220520019530682,0.006121568164624724,0.020709409736837027,0
2025-02-07,405.8232116699219,414.6379135781927,404.1890302854019,412.48872643025265,22886800,421.5951171875,426.8895782470703,421.97737548828127,False,-5.259124755859432,-0.014597690954086695,0.0208914501996406,0
2025-02-10,408.2695617675781,411.47850211303046,406.9820321839411,409.74527293691693,20817900,421.26184234619143,426.75943786621093,421.79654205322265,False,1.28753662109375,0.006028117730352944,0.02076943671253679,0
2025-02-11,407.49700927734375,408.53693461973535,405.37750324031913,405.71427148321067,18140600,420.9770965576172,426.4316094970703,421.5703234863281,False,-0.921112060546875,-0.001892260806535928,0.020754792151976613,0
2025-02-12,405.1200256347656,406.813629604169,400.4947666868975,403.30754628100544,19121700,420.64877166748045,426.15528381347656,421.3632336425781,False,-4.20928955078125,-0.005833131503942712,0.020778084236012323,0
2025-02-13,406.6056518554687,407.0612350423618,402.4656873698371,403.0995685212682,23891700,419.8678283691406,425.8993603515625,421.0931109619141,False,-5.229400634765682,0.0036671261026293145,0.019882402276763855,0
2025-02-14,404.515869140625,404.99128001840967,401.99031874797896,403.8820181953633,22758500,419.0680694580078,425.4526824951172,420.8358950805664,False,-1.307342529296875,-0.005139581078884126,0.01989064253920201,0
2025-02-18,405.7142639160156,406.6650553734785,402.6043413346739,404.0899662104477,21423100,418.1078598022461,425.0256140136719,420.60805938720705,False,-2.5552978515625,0.0029625408217892613,0.019717674836468684,0
2025-02-19,410.7951049804687,411.5082061808428,403.7433432351679,403.97114994678657,24114200,417.42793731689454,424.5769549560547,420.4739303588867,False,3.298095703124943,0.012523200479598762,0.019988412077252566,0
2025-02-20,412.9684753417969,416.1243081620841,409.4057538443196,412.1348608394034,23508700,415.9801651000977,424.06876098632813,420.3324749755859,False,7.84844970703125,0.00529064327928519,0.017388328964714563,0
2025-02-21,405.108642578125,414.8738801834256,404.79109677447474,414.16928284227896,27524800,414.11414489746096,423.3845520019531,420.12032928466795,False,-1.4970092773436932,-0.019032524836591014,0.01770332510082108,0
2025-02-24,400.9306335449219,406.2598304371672,396.2861968407472,405.4063787741937,26443700,412.1704559326172,422.568251953125,419.8989224243164,False,-3.585235595703125,-0.010313305109005189,0.017752346621486684,0
2025-02-25,394.876953125,398.8664306026397,393.6860882830661,398.0526532749328,29387400,410.39452972412107,421.6841632080078,419.59444244384764,False,-10.837310791015625,-0.015099071793035268,0.017490267356766877,0
2025-02-26,396.6930847167969,400.5336777638086,391.25470780563023,394.9861511086002,19619000,408.0834671020508,420.7242810058594,419.4031127929687,False,-14.102020263671818,0.0045992342106173645,0.015818416283221042,0
2025-02-27,389.5477600097656,402.657388820498,389.1905096396701,398.22134834414993,21127400,405.65630493164065,419.6102026367187,419.1755181884766,False,-23.42071533203125,-0.018012224014775424,0.016027935912685833,0
2025-02-28,393.9739074707031,394.60905968634097,383.63308910279267,389.6768174403877,32845700,404.8043502807617,418.63000854492185,418.9980169677734,False,-11.134735107421875,0.011362271627044063,0.009625765017624065,0
2025-03-03,385.5384521484375,395.7899873220531,383.2261675615013,395.7899873220531,23007700,403.5271560668945,417.3955322265625,418.74090576171875,False,-15.392181396484375,-0.021411203032253856,0.010528691193600033,0
2025-03-04,385.6575012207031,389.5973401551927,378.1053331199409,380.4870929407179,29342900,402.46092987060547,416.10658752441407,418.54943115234374,False,-9.219451904296875,0.0003087865078106322,0.01042847157874748,0
2025-03-05,397.9732666015625,398.61835249883035,385.85603973587394,386.3820118850688,23433100,401.9386871337891,415.40208557128904,418.43001220703127,False,1.280181884765625,0.03193446346013462,0.012943281794795725,0
2025-03-06,393.8746948242187,399.09471206990673,389.69665794124984,391.284508208275,23304600,401.1659561157227,414.622744140625,418.2424255371094,False,4.326934814453068,-0.010298610789470808,0.013070309994598836,0
2025-03-07,390.32183837890625,391.8005084637195,382.61088158953936,389.33936956128906,22034100,400.0902954101563,413.7808630371094,418.03532257080076,False,-3.652069091796875,-0.009020270893254634,0.013023228428782419,0
2025-03-10,377.2717590332031,383.4643412864511,374.3540930979484,382.90859827837613,32840100,398.6627227783203,412.70472106933596,417.69297454833986,False,-8.266693115234375,-0.033434151160752434,0.014530538997709157,0
2025-03-11,377.5595397949219,383.0673615053873,374.0464264969691,376.1205440687611,30380200,397.1272216796875,411.5535174560547,417.32563049316406,False,-8.09796142578125,0.0007627943381085522,0.014395116951665286,0
2025-03-12,380.3581237792969,382.2933209136247,376.0709676751301,380.0405779726452,24253600,395.77027740478513,410.482451171875,416.9902261352539,False,-17.615142822265625,0.0074122984308517825,0.014608912050075126,0
2025-03-13,375.8922729492187,382.3925273041687,374.58232470495466,380.24893433302753,20473000,394.3088897705078,409.4722155761719,416.63606018066406,False,-17.982421875,-0.011741173780396186,0.01472130926706365,0
2025-03-14,385.6079406738281,387.2652662935844,376.6267095180303,376.8946473094157,19952800,393.25900421142575,408.7692010498047,416.37311981201174,False,-4.713897705078125,0.025846947180853563,0.01607358376983871,0
2025-03-17,385.7469177246094,389.7264317109631,382.6406926201841,383.7621124474789,22474300,392.32055664062494,408.1349273681641,416.0973358154297,False,8.47515869140625,0.00036041024087407614,0.01607354525890837,0
2025-03-18,380.606201171875,384.42695690697013,378.20460404859546,384.1292482671326,19486900,391.06515350341795,407.45567993164065,415.76401672363284,False,3.046661376953125,-0.013326656200022824,0.016207657123409734,0
2025-03-19,384.8735656738281,386.719419886704,381.0825806498319,382.60095534567967,19185500,389.76907653808587,406.76729370117187,415.387080078125,False,4.51544189453125,0.011212020426398794,0.016143813793840535,0
2025-03-20,383.9010314941406,388.81343664918575,380.3680805381929,382.80938253905,18470500,388.31570434570307,405.9703192138672,415.02918243408203,False,8.008758544921932,-0.0025268926380662693,0.016023392594245324,0
2025-03-21,388.2874450683594,388.76377892625936,379.8916973941909,380.3085198055768,39675900,387.4746444702148,405.3696228027344,414.7138638305664,False,2.67950439453125,0.011425896818111791,0.01591860889359567,0
2025-03-24,390.0935668945313,392.39594799568545,386.8484215764684,392.39594799568545,21004500,386.9327911376953,404.7616680908203,414.3828015136719,False,4.346649169921932,0.0046515071478914205,0.01585877160364657,0
2025-03-25,392.1578063964844,393.34867131877104,389.65696280253144,390.9272368910712,15775000,386.79683380126954,404.306123046875,414.0878015136719,False,11.551605224609375,0.0052916522525252585,0.015574450130975729,0
2025-03-26,387.0072326660156,392.3066587723948,385.61787512073846,391.99901639757354,16108400,386.31254119873046,403.78242919921877,413.68831512451175,False,2.1336669921875,-0.013133931408371269,0.01578835010707284,0
2025-03-27,387.612548828125,389.2599405856522,384.4567161979595,387.1659858818112,13766800,386.2157806396484,403.30094970703124,413.2891488647461,False,3.711517333984375,0.0015640952184263757,0.015284561085519774,0
2025-03-28,375.922119140625,386.17365567788414,374.0663309941376,385.1316147033396,21632000,385.31319122314454,402.3749017333984,413.03185150146487,False,-12.365325927734375,-0.03016009085062865,0.016418224405309875,0
2025-03-31,372.5379943847656,374.2052233402368,364.449889664545,369.7096411618319,35184700,384.6631683349609,401.41544067382813,412.70097778320314,False,-17.555572509765682,-0.009002196421949438,0.01588023301352607,0
2025-04-01,379.2863464355469,379.9413357760227,370.3944277527412,371.8036224636275,19689500,384.3446105957031,400.50279846191404,412.45646697998046,False,-12.8714599609375,0.018114533691861334,0.016480283915340687,0
2025-04-02,379.2367248535156,382.1543604865691,373.7586433966847,375.0983928958324,16092600,383.4077835083008,399.5996618652344,412.18180694580076,False,-7.7705078125,-0.00013082881178716477,0.014589264306669328,0
2025-04-03,370.2752990722656,374.61212363444304,366.54388609690864,371.9425583652147,30198000,382.2278137207031,398.166689453125,411.73134033203127,False,-17.337249755859375,-0.023630163414979033,0.015262649231721352,0
2025-04-04,357.10614013671875,371.74407816646067,356.74888974568233,361.363555677575,49209900,380.56702880859376,396.46023132324217,411.0972891235352,False,-18.81597900390625,-0.035565858615312806,0.016884282877123232,0
2025-04-07,355.14117431640625,368.1813588125757,342.17049555544185,348.2142236601539,50425000,379.4604995727539,394.7669665527344,410.47215423583987,False,-17.396820068359375,-0.00550246999270354,0.015441173130187554,0
2025-04-08,351.8662414550781,370.8112022714622,347.5889889390993,365.4621683401468,35868900,378.1758346557617,393.1963818359375,409.85904571533206,False,-27.42010498046875,-0.009221495839314864,0.015477742399930258,0
2025-04-09,387.5232849121094,390.2424886537646,350.4173671278774,350.854026698487,50199700,378.53409271240236,392.08856079101565,409.5528887939453,False,8.28656005859375,0.1013369265251991,0.028063895081769336,0
2025-04-10,378.45269775390625,380.983312003396,365.0056257671045,379.1572950457799,38024400,378.66211395263673,390.8957946777344,409.1345767211914,False,8.177398681640625,-0.02340656035742561,0.02846737659398168,0
2025-04-11,385.498779296875,387.0865991344375,376.0114134245454,377.7481178718862,23839200,378.6566558837891,390.38551025390626,408.7700204467773,False,28.39263916015625,0.018618130045807035,0.028175819243034632,0
2025-04-14,384.8636169433594,391.6516465120973,381.2909618319917,390.23251818413166,19251200,378.61249084472655,389.8611358642578,408.51663879394533,False,29.722442626953125,-0.0016476377815621834,0.02817935174035775,0
2025-04-15,382.7994384765625,388.9126416904877,381.24135923720473,385.5583162962043,17199900,378.72215270996094,389.3774841308594,408.2351022338867,False,30.933197021484375,-0.00536340245199296,0.028033332901477703,0
2025-04-16,368.7867126464844,378.71073856569086,365.2041538267982,377.7779079921512,21967800,377.9178100585938,388.58485595703127,407.7933737182617,False,-18.736572265625,-0.03660592054639622,0.029103481255566485,0
2025-04-17,364.98583984375,371.47616155585064,364.10261724728616,370.9104847853966,21120200,376.97205047607423,387.6979864501953,407.3363705444336,False,-13.46685791015625,-0.010306425563596289,0.029166405075015035,0
2025-04-21,356.3916320800781,361.7109259917268,352.9678611353571,360.06353397111536,20807300,375.3772598266602,386.5891180419922,406.8111538696289,False,-29.107147216796875,-0.023546688187550124,0.029358405042868258,0
2025-04-22,364.0330810546875,364.975845229084,357.1259380626888,360.6192141374614,19485000,374.074235534668,385.7533154296875,406.3214468383789,False,-20.830535888671875,0.021441157105766218,0.02985117591828149,0
2025-04-23,371.5456237792969,377.5000393765427,370.18600677791767,373.20291916052497,20545500,373.0436264038086,385.0188366699219,405.8891372680664,False,-11.253814697265625,0.020636978108813153,0.03027093274841875,0
2025-04-24,384.35748291015625,385.4987700338486,372.3395029604808,372.8456379358323,22232300,372.9111389160156,384.5560461425781,405.4938278198242,False,15.570770263671875,0.034482600011646936,0.031229332118870304,0
2025-04-25,388.87298583984375,389.1806282395776,381.67806660180736,384.05982691311567,18973200,372.9741607666016,384.23110534667967,405.1931945800781,False,23.88714599609375,0.01174818529744348,0.03133721241728916,0
2025-04-28,388.1882019042969,389.7561846754867,383.7025530868883,388.9821118643913,16579400,373.5874649047852,383.8627563476563,404.88105834960936,False,31.79656982421875,-0.0017609449884207207,0.030501632372001014,0
2025-04-29,391.04632568359375,392.0982700078575,387.4141285639624,388.32712198825146,14974000,374.51288146972655,383.59336547851564,404.5230239868164,False,27.01324462890625,0.007362727061966501,0.030409344284923676,0
2025-04-30,392.2570190429687,393.6463764759126,381.5192168010019,387.33468087236696,36461100,375.16141510009766,383.3242205810547,404.17491729736327,False,20.711395263671818,0.0030960356353137986,0.030197326752670863,0
2025-05-01,422.1680603027344,433.6700028111626,421.6718590023584,427.8346706730253,58938100,377.30798187255857,383.5516796875,404.06431732177737,False,37.810577392578125,0.0762536801323348,0.034433377326164194,0
